rank,ap,ap50,ap75,aps,apm,apl,ar100,detections,method,iou_thr,score_thr,primary_count,weights,inputs,category_id
81,0.5712871173759709,0.7743240667422168,0.6690510465700943,0.22634781489680392,0.5468853375237859,0.7707403475223717,0.6751700680272108,9956,wbf,0.85,0.0005,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
82,0.5712871173759709,0.7743240667422168,0.6690510465700943,0.22634781489680392,0.5468853375237859,0.7707403475223717,0.6751700680272108,9665,wbf,0.85,0.001,1,1.000 0.650,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
83,0.5712660256062677,0.7754369470481383,0.6728953176531702,0.23413206265015504,0.5477424596843466,0.7685851041515864,0.6743537414965987,8211,wbf,0.65,0.0005,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
84,0.5712660256062677,0.7754369470481383,0.6728953176531702,0.23413206265015504,0.5477424596843466,0.7685851041515864,0.6743537414965987,7711,wbf,0.65,0.001,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
85,0.5712077997954957,0.7779744517128465,0.6680334977960882,0.24415444393131022,0.5479358446335295,0.7673419164889218,0.6717687074829932,7252,wbf,0.6,0.0005,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
86,0.5712077997954957,0.7779744517128465,0.6680334977960882,0.24415444393131022,0.5479358446335295,0.7673419164889218,0.6717687074829932,6528,wbf,0.6,0.001,1,1.000 1.250,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
87,0.5711934553665207,0.7748638996433297,0.6706076223328151,0.22587176301118717,0.5464727572575406,0.7722742118099639,0.6765986394557824,9956,wbf,0.85,0.0005,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
88,0.5711934553665207,0.7748638996433297,0.6706076223328151,0.22587176301118717,0.5464727572575406,0.7722742118099639,0.6765986394557824,9290,wbf,0.85,0.001,1,1.000 1.100,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
89,0.5706647074749475,0.7740641850941404,0.6682927270656076,0.2247656549823406,0.5464201639861873,0.7696801589296447,0.6745578231292517,9956,wbf,0.85,0.0005,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
90,0.5706647074749475,0.7740641850941404,0.6682927270656076,0.2247656549823406,0.5464201639861873,0.7696801589296447,0.6745578231292517,9665,wbf,0.85,0.001,1,1.000 0.500,submissions\phase0_rgbt2\rgbt_tta_val.json | submissions\gem_adapter_yolo_pretrained_fix_last_val.json,2
